,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_normalized
314,2023,SE,Data Management,115000.0,North America,100,North America,M,0.35627841255483617
315,2023,SE,Data Management,86000.0,North America,100,North America,M,0.2559670148452221
316,2023,SE,Data Science & Machine Learning,165000.0,North America,0,North America,M,0.5292290982610673
317,2023,SE,Data Science & Machine Learning,140000.0,North America,0,North America,M,0.44275375540795175
318,2023,SE,Data Analysis & Analytics,139000.0,North America,0,North America,M,0.4392947416938271
319,2023,SE,Data Analysis & Analytics,106000.0,North America,0,North America,M,0.32514728912771457
320,2023,EN,Data Analysis & Analytics,40663.0,North America,0,North America,L,0.09914571008795409
321,2022,SE,Artificial Intelligence (AI),275000.0,North America,0,North America,S,0.9097206068147758
322,2023,MI,Data Science & Machine Learning,280700.0,North America,100,North America,M,0.9294369849852862
323,2023,MI,Data Science & Machine Learning,150450.0,North America,100,North America,M,0.47890044872055404
324,2023,EN,Data Science & Machine Learning,51753.0,North America,100,North America,L,0.13750617217759614
325,2023,SE,Data Engineering & Infrastructure,250500.0,North America,0,North America,M,0.8249747708187226
326,2023,SE,Data Engineering & Infrastructure,159500.0,North America,0,North America,M,0.5102045228333819
327,2023,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M,0.46004882397857483
328,2023,SE,Data Engineering & Infrastructure,115000.0,North America,0,North America,M,0.35627841255483617
329,2023,SE,Data Analysis & Analytics,140000.0,North America,0,North America,M,0.44275375540795175
330,2023,SE,Data Analysis & Analytics,120000.0,North America,0,North America,M,0.3735734811254593
331,2023,EN,Data Science & Machine Learning,130001.0,North America,100,North America,M,0.4081670772804196
332,2023,EN,Data Science & Machine Learning,71907.0,North America,100,North America,M,0.20721913457206378
333,2023,MI,Data Science & Machine Learning,93918.0,North America,100,North America,M,0.28335548543366085
334,2023,MI,Data Science & Machine Learning,51962.0,North America,100,North America,M,0.1382291060438482
335,2023,SE,Data Analysis & Analytics,175000.0,North America,100,North America,M,0.5638192354023136
336,2023,SE,Data Analysis & Analytics,135000.0,North America,100,North America,M,0.4254586868373286
337,2023,EN,Data Engineering & Infrastructure,85000.0,North America,0,North America,M,0.2525080011310975
338,2023,EN,Data Engineering & Infrastructure,65000.0,North America,0,North America,M,0.18332772684860502
339,2023,SE,Data Science & Machine Learning,257000.0,North America,0,North America,M,0.8474583599605326
340,2023,SE,Data Science & Machine Learning,147000.0,North America,0,North America,M,0.46696685140682415
341,2023,SE,Data Engineering & Infrastructure,222000.0,North America,100,North America,M,0.7263928799661709
342,2023,SE,Data Engineering & Infrastructure,175000.0,North America,100,North America,M,0.5638192354023136
343,2023,SE,Data Science & Machine Learning,203000.0,North America,100,North America,M,0.660671619397803
344,2023,SE,Data Science & Machine Learning,133200.0,North America,100,North America,M,0.4192324621519043
345,2023,EN,Data Science & Machine Learning,213660.0,North America,0,North America,L,0.6975447055903715
346,2023,EN,Data Science & Machine Learning,130760.0,North America,0,North America,L,0.41079246868944025
347,2023,SE,Data Engineering & Infrastructure,221000.0,North America,0,North America,M,0.7229338662520463
348,2023,SE,Data Engineering & Infrastructure,147000.0,North America,0,North America,M,0.46696685140682415
349,2023,SE,Data Management,100000.0,North America,0,North America,M,0.30439320684296683
350,2023,SE,Data Management,80000.0,North America,0,North America,M,0.23521293256047437
351,2023,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M,0.6015224848862719
352,2023,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M,0.40574230866681826
353,2023,SE,Data Science & Machine Learning,238000.0,North America,100,North America,M,0.7817370993921648
354,2023,SE,Data Science & Machine Learning,156000.0,North America,100,North America,M,0.4980979748339457
355,2023,SE,Data Science & Machine Learning,301099.75,North America,100,North America,M,1.0
356,2023,SE,Data Science & Machine Learning,199000.0,North America,100,North America,M,0.6468355645413045
357,2023,MI,Data Engineering & Infrastructure,48289.0,Europe,100,Europe,M,0.12552414867186845
358,2023,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,M,0.47734389254919796
359,2023,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M,0.4081636182667055
360,2023,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M,0.44275375540795175
361,2023,SE,Data Science & Machine Learning,110000.0,North America,100,North America,M,0.33898334398421304
362,2023,MI,Data Analysis & Analytics,90000.0,North America,0,North America,M,0.2698030697017206
363,2023,MI,Data Analysis & Analytics,75000.0,North America,0,North America,M,0.21791786398985125
364,2023,MI,Data Science & Machine Learning,195895.0,Europe,0,Europe,M,0.6360953269589475
365,2023,MI,Data Science & Machine Learning,102772.0,Europe,0,Europe,M,0.3139815928585203
366,2023,SE,Data Engineering & Infrastructure,240000.0,North America,0,North America,M,0.788655126820414
367,2023,SE,Data Engineering & Infrastructure,183600.0,North America,0,North America,M,0.5935667533437853
368,2023,MI,Data Engineering & Infrastructure,130000.0,North America,0,North America,M,0.4081636182667055
369,2023,MI,Data Engineering & Infrastructure,80000.0,North America,0,North America,M,0.23521293256047437
370,2023,SE,Data Engineering & Infrastructure,250000.0,North America,0,North America,M,0.8232452639616603
371,2023,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,M,0.47734389254919796
372,2023,SE,Data Analysis & Analytics,160000.0,North America,100,North America,M,0.5119340296904442
373,2023,SE,Data Analysis & Analytics,120000.0,North America,100,North America,M,0.3735734811254593
374,2023,SE,Data Science & Machine Learning,289076.0,North America,0,North America,M,0.9584096838547941
375,2023,SE,Data Science & Machine Learning,202353.0,North America,0,North America,M,0.6584336375247644
376,2023,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M,0.46004882397857483
377,2023,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M,0.3735734811254593
378,2023,SE,Data Analysis & Analytics,155000.0,North America,0,North America,M,0.4946389611198211
379,2023,SE,Data Analysis & Analytics,106000.0,North America,0,North America,M,0.32514728912771457
380,2023,SE,Data Engineering & Infrastructure,200000.0,North America,0,North America,M,0.6502945782554291
381,2023,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M,0.5119340296904442
382,2023,SE,Data Science & Machine Learning,157750.0,North America,100,North America,M,0.5041512488336638
383,2023,SE,Data Science & Machine Learning,104650.0,North America,100,North America,M,0.3204776206136463
384,2023,MI,Data Science & Machine Learning,180000.0,North America,100,North America,M,0.5811143039729366
385,2023,MI,Data Science & Machine Learning,140000.0,North America,100,North America,M,0.44275375540795175
386,2023,EX,Data Science & Machine Learning,200000.0,North America,0,North America,M,0.6502945782554291
387,2023,EX,Data Science & Machine Learning,145000.0,North America,0,North America,M,0.46004882397857483
388,2023,MI,Data Analysis & Analytics,68000.0,North America,0,North America,L,0.19370476799097888
389,2023,EN,Business Intelligence (BI),60000.0,North America,100,North America,M,0.16603265827798191
390,2023,SE,Data Science & Machine Learning,48289.0,Europe,0,Europe,M,0.12552414867186845
391,2023,SE,Data Science & Machine Learning,38631.0,Europe,0,Europe,M,0.09211699422085284
392,2023,EN,Data Engineering & Infrastructure,85000.0,North America,0,North America,M,0.2525080011310975
393,2023,EN,Data Engineering & Infrastructure,65000.0,North America,0,North America,M,0.18332772684860502
394,2023,MI,Data Engineering & Infrastructure,125000.0,North America,0,North America,M,0.3908685496960824
395,2023,MI,Data Engineering & Infrastructure,90000.0,North America,0,North America,M,0.2698030697017206
396,2023,SE,Data Analysis & Analytics,105000.0,North America,100,North America,M,0.32168827541358996
397,2023,SE,Data Analysis & Analytics,90000.0,North America,100,North America,M,0.2698030697017206
398,2023,SE,Data Analysis & Analytics,179820.0,North America,0,North America,M,0.5804916815043942
399,2023,SE,Data Analysis & Analytics,143860.0,North America,0,North America,M,0.4561055483444728
400,2023,SE,Data Analysis & Analytics,135000.0,North America,0,North America,M,0.4254586868373286
401,2023,SE,Data Analysis & Analytics,105500.0,North America,0,North America,M,0.32341778227065227
402,2023,EN,Data Science & Machine Learning,155000.0,North America,0,North America,M,0.4946389611198211
403,2023,EN,Data Science & Machine Learning,125000.0,North America,0,North America,M,0.3908685496960824
404,2023,SE,Data Science & Machine Learning,241000.0,North America,0,North America,M,0.7921141405345387
405,2023,SE,Data Science & Machine Learning,181000.0,North America,0,North America,M,0.5845733176870613
406,2023,SE,Data Science & Machine Learning,252000.0,North America,0,North America,M,0.8301632913899095
407,2023,SE,Data Science & Machine Learning,154000.0,North America,0,North America,M,0.4911799474056965
408,2023,EX,Data Engineering & Infrastructure,180000.0,North America,0,North America,M,0.5811143039729366
409,2023,EX,Data Engineering & Infrastructure,155000.0,North America,0,North America,M,0.4946389611198211
410,2023,SE,Data Science & Machine Learning,191765.0,North America,0,North America,M,0.6218096003196129
411,2023,SE,Data Science & Machine Learning,134236.0,North America,0,North America,M,0.42281600035973743
412,2023,SE,Data Science & Machine Learning,175000.0,North America,100,North America,M,0.5638192354023136
413,2023,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M,0.46004882397857483
414,2023,SE,Data Science & Machine Learning,237000.0,North America,100,North America,M,0.7782780856780401
415,2023,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M,0.46004882397857483
416,2023,EN,Data Science & Machine Learning,155000.0,North America,0,North America,M,0.4946389611198211
417,2023,EN,Data Science & Machine Learning,125000.0,North America,0,North America,M,0.3908685496960824
418,2023,SE,Data Analysis & Analytics,80000.0,North America,0,North America,M,0.23521293256047437
419,2023,SE,Data Analysis & Analytics,70000.0,North America,0,North America,M,0.20062279541922814
420,2023,SE,Data Engineering & Infrastructure,146000.0,North America,0,North America,M,0.46350783769269943
421,2023,SE,Data Engineering & Infrastructure,75000.0,North America,0,North America,M,0.21791786398985125
422,2023,EN,Data Analysis & Analytics,64200.0,North America,100,North America,M,0.18056051587730532
423,2023,EN,Data Analysis & Analytics,56100.0,North America,100,North America,M,0.15254250479289588
424,2023,SE,Data Science & Machine Learning,170000.0,North America,0,North America,M,0.5465241668316905
425,2023,SE,Data Science & Machine Learning,130000.0,North America,0,North America,M,0.4081636182667055
426,2023,SE,Data Analysis & Analytics,208450.0,North America,100,North America,M,0.6795232441397822
427,2023,SE,Data Analysis & Analytics,170550.0,North America,100,North America,M,0.548426624374459
428,2023,SE,Data Science & Machine Learning,125000.0,North America,0,North America,M,0.3908685496960824
429,2023,SE,Data Science & Machine Learning,100000.0,North America,0,North America,M,0.30439320684296683
430,2023,MI,Data Management,135000.0,North America,0,North America,M,0.4254586868373286
431,2023,MI,Data Management,120000.0,North America,0,North America,M,0.3735734811254593
432,2023,SE,Data Science & Machine Learning,200000.0,North America,100,North America,M,0.6502945782554291
433,2023,SE,Data Science & Machine Learning,170000.0,North America,100,North America,M,0.5465241668316905
434,2023,SE,Data Science & Machine Learning,171250.0,Europe,0,Europe,M,0.5508479339743462
435,2023,SE,Data Science & Machine Learning,113750.0,Europe,0,Europe,M,0.3519546454121804
436,2023,SE,Data Science & Machine Learning,222200.0,North America,0,North America,L,0.7270846827089957
437,2023,SE,Data Science & Machine Learning,136000.0,North America,0,North America,L,0.42891770055145323
438,2023,SE,Data Science & Machine Learning,260000.0,North America,0,North America,L,0.8578354011029065
439,2023,SE,Data Science & Machine Learning,136000.0,North America,0,North America,L,0.42891770055145323
440,2023,SE,Data Analysis & Analytics,153600.0,North America,0,North America,M,0.4897963419200466
441,2023,SE,Data Analysis & Analytics,100500.0,North America,0,North America,M,0.30612271370002914
